mean,median,std,sum,count,q5,q10,q25,q75,q90,q95,feature,group,value,sub_group,sub_value
53.374,55.071,11.313,4857.0,91.0,36.714,39.714,42.679,62.571,66.5,68.571,mean_temp_rolling_mean,year,1993,season,fall
49.693,49.393,12.072,4571.714,92.0,30.264,32.186,40.429,61.018,64.414,65.532,mean_temp_rolling_mean,year,1993,season,spring
75.842,76.786,5.05,6977.5,92.0,64.871,67.743,74.893,78.571,80.571,82.471,mean_temp_rolling_mean,year,1993,season,summer
30.04,28.893,7.574,2703.571,90.0,18.557,20.064,23.946,37.732,40.5,41.039,mean_temp_rolling_mean,year,1993,season,winter
58.192,57.714,10.138,5295.429,91.0,42.286,44.071,49.75,67.964,71.714,73.821,mean_temp_rolling_mean,year,1994,season,fall
53.263,52.643,10.806,4900.214,92.0,38.271,41.929,45.357,62.321,67.843,69.011,mean_temp_rolling_mean,year,1994,season,spring
75.652,75.964,3.135,6960.0,92.0,70.339,70.864,74.089,77.5,79.693,81.182,mean_temp_rolling_mean,year,1994,season,summer
30.813,29.25,8.404,2773.143,90.0,18.961,21.85,24.25,37.161,43.286,44.896,mean_temp_rolling_mean,year,1994,season,winter
55.454,57.143,12.199,5046.286,91.0,37.179,38.714,42.929,65.286,69.786,76.321,mean_temp_rolling_mean,year,1995,season,fall
51.107,51.786,9.729,4701.857,92.0,28.957,36.357,48.304,59.125,61.336,62.064,mean_temp_rolling_mean,year,1995,season,spring
76.086,77.429,4.747,6999.929,92.0,68.314,69.736,72.482,79.518,81.629,82.675,mean_temp_rolling_mean,year,1995,season,summer
31.678,30.75,8.171,2851.0,90.0,18.179,21.45,26.786,36.196,43.821,46.318,mean_temp_rolling_mean,year,1995,season,winter
54.089,57.571,12.722,4922.143,91.0,32.464,35.357,43.25,61.929,72.357,74.071,mean_temp_rolling_mean,year,1996,season,fall
50.585,52.107,12.988,4653.786,92.0,28.139,30.071,40.696,60.357,66.643,71.35,mean_temp_rolling_mean,year,1996,season,spring
74.162,74.643,4.892,6822.929,92.0,63.896,65.029,71.821,78.232,79.657,80.771,mean_temp_rolling_mean,year,1996,season,summer
29.041,29.0,10.39,2642.714,91.0,12.929,16.929,20.714,37.571,41.5,43.393,mean_temp_rolling_mean,year,1996,season,winter
56.858,59.286,14.286,5174.071,91.0,34.0,36.714,45.964,70.107,73.214,74.679,mean_temp_rolling_mean,year,1997,season,fall
50.547,52.393,8.63,4650.357,92.0,35.771,37.557,42.125,56.679,61.25,62.161,mean_temp_rolling_mean,year,1997,season,spring
74.443,74.679,5.141,6848.786,92.0,66.557,67.721,71.107,78.571,80.486,81.354,mean_temp_rolling_mean,year,1997,season,summer
30.873,31.893,9.173,2778.571,90.0,12.175,15.25,27.482,36.768,42.086,42.611,mean_temp_rolling_mean,year,1997,season,winter
60.299,60.357,10.824,5487.214,91.0,42.786,46.143,50.964,70.5,74.286,76.286,mean_temp_rolling_mean,year,1998,season,fall
53.72,56.036,15.04,4942.214,92.0,24.779,33.079,43.589,64.054,73.679,75.454,mean_temp_rolling_mean,year,1998,season,spring
76.116,76.821,5.006,7002.714,92.0,65.714,71.086,73.071,79.946,81.564,82.461,mean_temp_rolling_mean,year,1998,season,summer
37.256,38.357,9.24,3353.0,90.0,22.886,24.586,29.929,41.946,48.7,54.696,mean_temp_rolling_mean,year,1998,season,winter
59.324,59.5,8.628,5398.5,91.0,44.071,49.786,53.929,62.393,72.143,77.714,mean_temp_rolling_mean,year,1999,season,fall
52.736,55.0,9.407,4851.714,92.0,34.871,39.279,45.143,60.179,63.85,64.921,mean_temp_rolling_mean,year,1999,season,spring
75.971,76.0,5.378,6989.357,92.0,66.614,68.821,73.0,78.25,84.164,86.207,mean_temp_rolling_mean,year,1999,season,summer
33.963,36.357,9.65,3056.643,90.0,12.343,18.707,29.304,39.5,45.157,46.375,mean_temp_rolling_mean,year,1999,season,winter
57.373,60.929,16.483,5220.929,91.0,30.714,31.214,44.429,67.893,78.0,81.964,mean_temp_rolling_mean,year,2000,season,fall
55.672,54.536,8.792,5121.857,92.0,40.5,44.721,49.679,62.679,67.486,69.846,mean_temp_rolling_mean,year,2000,season,spring
76.241,75.393,4.961,7014.214,92.0,68.236,70.171,72.107,81.071,82.186,84.046,mean_temp_rolling_mean,year,2000,season,summer
30.746,33.929,11.039,2797.857,91.0,11.036,13.143,23.464,37.25,40.786,50.071,mean_temp_rolling_mean,year,2000,season,winter
58.959,58.071,7.877,5365.286,91.0,48.0,50.857,53.429,63.143,71.214,74.893,mean_temp_rolling_mean,year,2001,season,fall
54.359,58.286,12.955,5001.071,92.0,33.411,36.557,42.143,65.607,70.043,71.3,mean_temp_rolling_mean,year,2001,season,spring
76.351,76.5,5.69,7024.286,92.0,63.507,70.021,73.339,80.768,83.279,83.636,mean_temp_rolling_mean,year,2001,season,summer
32.046,31.464,7.968,2884.143,90.0,19.671,24.857,27.179,37.018,40.843,46.736,mean_temp_rolling_mean,year,2001,season,winter
56.266,51.0,14.932,5120.214,91.0,36.429,37.643,43.321,69.786,78.357,80.143,mean_temp_rolling_mean,year,2002,season,fall
51.398,54.929,11.583,4728.571,92.0,30.489,34.529,44.143,59.643,64.186,66.85,mean_temp_rolling_mean,year,2002,season,spring
78.589,78.964,3.68,7230.214,92.0,72.45,74.079,75.982,81.304,83.493,83.993,mean_temp_rolling_mean,year,2002,season,summer
35.45,35.893,6.547,3190.5,90.0,22.325,27.814,31.857,39.161,44.65,45.325,mean_temp_rolling_mean,year,2002,season,winter
56.142,56.5,10.457,5108.929,91.0,39.607,41.357,47.821,63.464,70.0,71.357,mean_temp_rolling_mean,year,2003,season,fall
53.108,56.357,12.206,4885.929,92.0,27.286,28.321,49.732,62.5,63.764,64.375,mean_temp_rolling_mean,year,2003,season,spring
77.724,79.179,6.351,7150.643,92.0,64.164,67.557,74.411,81.786,84.936,86.993,mean_temp_rolling_mean,year,2003,season,summer
31.601,34.0,6.65,2844.071,90.0,18.857,21.443,27.071,37.018,38.857,39.254,mean_temp_rolling_mean,year,2003,season,winter
59.429,58.929,9.788,5408.071,91.0,41.786,47.786,51.679,69.143,72.143,73.143,mean_temp_rolling_mean,year,2004,season,fall
56.534,56.5,9.781,5201.143,92.0,43.725,44.371,47.018,63.75,70.479,72.846,mean_temp_rolling_mean,year,2004,season,spring
72.498,72.429,3.782,6669.786,92.0,66.968,67.65,68.982,75.714,77.207,77.964,mean_temp_rolling_mean,year,2004,season,summer
30.462,30.571,8.552,2772.071,91.0,16.25,19.857,23.0,37.393,42.071,42.75,mean_temp_rolling_mean,year,2004,season,winter
60.8,60.571,11.987,5532.786,91.0,41.0,43.786,52.071,70.571,76.571,77.536,mean_temp_rolling_mean,year,2005,season,fall
54.036,56.464,10.419,4971.286,92.0,40.096,41.036,43.696,62.982,67.471,69.382,mean_temp_rolling_mean,year,2005,season,spring
77.207,76.821,3.865,7103.071,92.0,69.85,73.286,75.179,80.536,81.714,82.218,mean_temp_rolling_mean,year,2005,season,summer
32.222,33.071,7.996,2900.0,90.0,18.257,21.571,25.321,39.179,41.857,42.436,mean_temp_rolling_mean,year,2005,season,winter
57.403,53.714,10.192,5223.714,91.0,41.464,45.0,49.143,68.143,70.143,71.75,mean_temp_rolling_mean,year,2006,season,fall
57.536,58.929,10.417,5293.286,92.0,39.011,42.979,48.839,63.464,70.707,75.857,mean_temp_rolling_mean,year,2006,season,spring
79.535,79.0,3.926,7317.214,92.0,74.65,74.857,76.304,82.161,85.636,86.421,mean_temp_rolling_mean,year,2006,season,summer
38.406,39.571,6.104,3456.571,90.0,26.714,28.0,34.518,42.911,44.95,46.65,mean_temp_rolling_mean,year,2006,season,winter
59.62,60.0,12.456,5425.429,91.0,37.214,44.857,50.036,70.464,76.071,76.821,mean_temp_rolling_mean,year,2007,season,fall
56.629,61.071,11.456,5209.857,92.0,36.254,38.029,47.946,66.875,68.779,69.621,mean_temp_rolling_mean,year,2007,season,spring
77.661,77.286,4.78,7144.786,92.0,70.325,71.079,74.911,80.518,85.136,85.532,mean_temp_rolling_mean,year,2007,season,summer
29.468,28.25,7.907,2652.143,90.0,18.571,19.121,23.143,36.321,40.971,42.643,mean_temp_rolling_mean,year,2007,season,winter
56.383,60.143,11.314,5130.857,91.0,37.571,40.143,46.429,64.857,69.929,71.107,mean_temp_rolling_mean,year,2008,season,fall
51.04,48.643,10.381,4695.643,92.0,34.657,37.529,43.768,59.107,64.629,67.121,mean_temp_rolling_mean,year,2008,season,spring
75.347,75.0,3.073,6931.929,92.0,71.182,71.714,73.107,77.571,80.264,81.168,mean_temp_rolling_mean,year,2008,season,summer
27.749,27.714,6.594,2525.143,91.0,15.929,18.786,23.036,32.357,36.214,37.429,mean_temp_rolling_mean,year,2008,season,winter
56.451,54.571,9.029,5137.0,91.0,43.75,45.357,48.571,64.5,69.357,71.429,mean_temp_rolling_mean,year,2009,season,fall
53.102,53.929,10.707,4885.357,92.0,35.021,39.786,44.5,62.625,64.421,68.246,mean_temp_rolling_mean,year,2009,season,spring
74.266,73.643,3.976,6832.5,92.0,68.95,69.714,71.018,77.464,80.064,81.389,mean_temp_rolling_mean,year,2009,season,summer
31.475,31.393,6.455,2832.714,90.0,21.836,23.264,26.214,35.268,39.814,43.654,mean_temp_rolling_mean,year,2009,season,winter
58.937,59.571,10.922,5363.286,91.0,40.929,42.786,50.071,69.786,72.0,73.964,mean_temp_rolling_mean,year,2010,season,fall
54.955,57.929,10.946,5055.857,92.0,34.689,42.393,46.714,61.036,65.386,73.275,mean_temp_rolling_mean,year,2010,season,spring
79.534,78.786,3.325,7317.143,92.0,75.182,75.65,76.714,82.357,83.921,84.854,mean_temp_rolling_mean,year,2010,season,summer
26.769,28.393,7.411,2409.214,90.0,9.95,15.129,25.143,30.768,34.943,36.546,mean_temp_rolling_mean,year,2010,season,winter
57.583,59.357,10.141,5240.071,91.0,42.964,44.857,48.571,63.75,70.0,76.25,mean_temp_rolling_mean,year,2011,season,fall
52.745,54.214,10.106,4852.5,92.0,37.039,37.507,46.732,59.482,65.414,67.125,mean_temp_rolling_mean,year,2011,season,spring
78.876,77.857,4.733,7256.571,92.0,72.571,73.3,75.071,82.982,85.964,86.414,mean_temp_rolling_mean,year,2011,season,summer
29.329,29.714,8.94,2639.571,90.0,15.857,16.757,20.911,35.625,40.171,44.15,mean_temp_rolling_mean,year,2011,season,winter
57.538,58.143,10.611,5236.0,91.0,43.25,46.5,48.893,63.643,72.286,78.429,mean_temp_rolling_mean,year,2012,season,fall
61.519,62.786,8.394,5659.786,92.0,45.018,47.657,56.589,68.036,70.843,73.014,mean_temp_rolling_mean,year,2012,season,spring
79.516,79.821,5.934,7315.5,92.0,69.257,71.45,75.0,85.036,86.643,86.954,mean_temp_rolling_mean,year,2012,season,summer
36.801,37.571,7.02,3348.929,91.0,23.821,27.5,31.464,41.536,45.5,48.107,mean_temp_rolling_mean,year,2012,season,winter
57.42,58.5,14.359,5225.214,91.0,32.036,42.071,46.857,68.036,77.0,79.607,mean_temp_rolling_mean,year,2013,season,fall
48.829,47.286,12.053,4492.286,92.0,30.189,31.279,40.643,56.964,66.464,69.157,mean_temp_rolling_mean,year,2013,season,spring
74.905,74.964,4.972,6891.286,92.0,65.111,68.736,71.393,79.5,80.779,81.354,mean_temp_rolling_mean,year,2013,season,summer
31.143,31.821,6.107,2802.857,90.0,21.271,23.743,26.661,35.911,39.0,39.65,mean_temp_rolling_mean,year,2013,season,winter
55.217,57.286,14.075,5024.786,91.0,26.536,33.857,48.286,65.143,71.786,74.929,mean_temp_rolling_mean,year,2014,season,fall
51.623,52.714,13.269,4749.357,92.0,23.293,38.25,45.625,60.179,69.157,71.168,mean_temp_rolling_mean,year,2014,season,spring
75.082,75.107,3.806,6907.5,92.0,68.425,70.093,72.625,77.304,79.5,82.254,mean_temp_rolling_mean,year,2014,season,summer
28.733,31.25,8.8,2585.929,90.0,12.836,15.293,21.446,35.768,39.007,40.8,mean_temp_rolling_mean,year,2014,season,winter
61.086,60.571,10.913,5558.786,91.0,42.821,46.286,52.214,70.107,75.929,79.464,mean_temp_rolling_mean,year,2015,season,fall
54.169,56.643,10.741,4983.571,92.0,26.232,41.943,50.911,60.875,64.843,66.382,mean_temp_rolling_mean,year,2015,season,spring
75.259,76.036,4.337,6923.857,92.0,66.718,69.736,72.804,78.161,79.764,81.296,mean_temp_rolling_mean,year,2015,season,summer
32.656,35.321,9.278,2939.071,90.0,18.686,19.693,23.946,39.786,41.929,46.771,mean_temp_rolling_mean,year,2015,season,winter
62.593,62.857,9.311,5696.0,91.0,45.893,49.786,56.964,71.286,74.786,75.893,mean_temp_rolling_mean,year,2016,season,fall
56.036,55.75,6.681,5155.286,92.0,45.721,46.943,51.054,61.357,65.064,67.196,mean_temp_rolling_mean,year,2016,season,spring
77.832,78.214,3.604,7160.571,92.0,71.396,72.8,75.607,80.196,82.807,83.246,mean_temp_rolling_mean,year,2016,season,summer
32.313,31.071,7.931,2940.5,91.0,19.214,23.0,27.464,39.0,42.071,46.179,mean_temp_rolling_mean,year,2016,season,winter
58.516,60.071,12.43,5325.0,91.0,40.607,41.786,45.857,69.107,72.786,76.321,mean_temp_rolling_mean,year,2017,season,fall
55.54,55.464,8.778,5109.714,92.0,39.571,43.286,50.411,62.911,66.843,68.193,mean_temp_rolling_mean,year,2017,season,spring
75.116,74.536,4.18,6910.643,92.0,69.396,69.857,71.768,77.786,81.421,82.675,mean_temp_rolling_mean,year,2017,season,summer
36.798,37.071,9.727,3311.786,90.0,17.782,22.657,32.393,41.25,49.221,52.146,mean_temp_rolling_mean,year,2017,season,winter
55.411,53.643,15.522,5042.429,91.0,31.0,33.0,43.464,67.857,77.143,77.643,mean_temp_rolling_mean,year,2018,season,fall
53.817,48.571,13.86,4951.143,92.0,36.279,38.393,43.571,69.696,74.107,75.089,mean_temp_rolling_mean,year,2018,season,spring
78.119,78.571,3.205,7186.929,92.0,73.221,73.436,75.321,80.929,81.857,82.732,mean_temp_rolling_mean,year,2018,season,summer
30.654,32.0,8.56,2758.857,90.0,11.136,18.793,27.0,37.357,40.0,40.857,mean_temp_rolling_mean,year,2018,season,winter
56.658,53.429,15.121,5155.857,91.0,35.393,38.571,43.464,72.786,76.643,76.857,mean_temp_rolling_mean,year,2019,season,fall
51.705,55.071,12.872,4756.857,92.0,21.864,29.029,45.554,59.786,65.207,67.889,mean_temp_rolling_mean,year,2019,season,spring
75.773,76.643,3.545,6971.071,92.0,69.364,70.514,73.161,78.304,79.75,80.9,mean_temp_rolling_mean,year,2019,season,summer
31.563,30.393,7.031,2840.643,90.0,21.9,23.136,25.929,36.911,40.864,45.093,mean_temp_rolling_mean,year,2019,season,winter
57.586,59.071,10.342,5240.357,91.0,40.964,42.714,49.214,65.679,69.929,72.643,mean_temp_rolling_mean,year,2020,season,fall
53.648,52.357,7.98,4935.643,92.0,43.125,43.95,47.089,60.036,64.143,68.757,mean_temp_rolling_mean,year,2020,season,spring
76.888,77.643,2.965,7073.714,92.0,70.996,72.436,75.143,79.214,80.064,80.214,mean_temp_rolling_mean,year,2020,season,summer
34.907,36.0,4.905,3176.571,91.0,26.143,28.071,31.5,38.679,40.071,41.571,mean_temp_rolling_mean,year,2020,season,winter
60.431,60.286,11.634,5499.214,91.0,43.5,44.857,49.143,71.821,74.0,74.429,mean_temp_rolling_mean,year,2021,season,fall
55.871,55.071,8.203,5140.143,92.0,45.268,46.086,49.679,61.607,68.414,70.146,mean_temp_rolling_mean,year,2021,season,spring
78.02,77.821,4.413,7177.857,92.0,68.732,75.157,76.321,80.821,82.857,83.421,mean_temp_rolling_mean,year,2021,season,summer
33.685,35.179,11.779,3031.643,90.0,6.771,12.807,31.179,42.125,46.057,48.425,mean_temp_rolling_mean,year,2021,season,winter
59.277,61.214,13.143,5394.214,91.0,32.536,39.786,51.429,70.107,74.929,77.179,mean_temp_rolling_mean,year,2022,season,fall
53.667,52.464,11.094,4937.357,92.0,35.15,40.15,47.304,59.821,69.95,73.693,mean_temp_rolling_mean,year,2022,season,spring
77.964,78.786,4.164,7172.643,92.0,70.007,71.9,74.911,80.946,82.621,84.204,mean_temp_rolling_mean,year,2022,season,summer
31.509,31.464,5.981,2835.786,90.0,20.193,24.236,27.464,36.607,39.214,39.754,mean_temp_rolling_mean,year,2022,season,winter
59.593,59.857,12.442,5422.929,91.0,36.464,40.929,51.607,70.571,74.071,75.357,mean_temp_rolling_mean,year,2023,season,fall
53.893,53.679,11.023,4958.143,92.0,37.143,37.936,44.857,63.161,69.429,70.279,mean_temp_rolling_mean,year,2023,season,spring
76.595,76.821,3.729,7046.714,92.0,70.043,72.436,74.339,78.268,81.736,82.843,mean_temp_rolling_mean,year,2023,season,summer
38.147,39.0,4.733,3433.214,90.0,27.729,31.514,36.161,40.714,43.357,44.625,mean_temp_rolling_mean,year,2023,season,winter
61.261,62.857,10.013,5574.786,91.0,42.0,49.714,53.571,67.714,73.643,75.571,mean_temp_rolling_mean,year,2024,season,fall
56.704,55.071,8.361,5216.786,92.0,43.789,45.557,50.214,63.911,68.6,69.2,mean_temp_rolling_mean,year,2024,season,spring
76.033,75.929,3.521,6995.0,92.0,70.164,71.571,73.286,79.429,80.714,81.071,mean_temp_rolling_mean,year,2024,season,summer
34.119,35.214,10.998,3104.857,91.0,7.536,18.5,30.607,41.143,46.786,47.607,mean_temp_rolling_mean,year,2024,season,winter
31.126,31.0,2.021,778.143,25.0,27.957,28.414,29.929,32.786,33.357,34.329,mean_temp_rolling_mean,year,1889,month,1
28.528,29.286,7.497,798.786,28.0,15.739,17.286,24.625,33.857,37.414,39.246,mean_temp_rolling_mean,year,1889,month,2
43.516,45.714,6.326,1349.0,31.0,32.143,37.071,39.714,48.357,49.429,50.714,mean_temp_rolling_mean,year,1889,month,3
55.017,54.214,3.638,1650.5,30.0,49.796,50.907,52.768,58.232,60.25,60.611,mean_temp_rolling_mean,year,1889,month,4
63.021,64.643,5.442,1953.643,31.0,52.5,54.214,59.893,65.893,68.214,70.25,mean_temp_rolling_mean,year,1889,month,5
68.54,69.321,4.9,2056.214,30.0,58.271,59.457,67.893,71.982,73.529,74.257,mean_temp_rolling_mean,year,1889,month,6
77.293,77.214,1.787,2396.071,31.0,74.143,74.929,76.107,78.714,79.571,79.786,mean_temp_rolling_mean,year,1889,month,7
73.717,73.643,1.283,2285.214,31.0,72.214,72.357,72.929,74.25,74.929,76.464,mean_temp_rolling_mean,year,1889,month,8
66.712,67.071,5.589,2001.357,30.0,58.346,60.607,62.732,69.5,75.55,76.8,mean_temp_rolling_mean,year,1889,month,9
55.963,57.857,5.674,1734.857,31.0,47.321,47.571,50.714,60.643,62.429,63.179,mean_temp_rolling_mean,year,1889,month,10
41.724,42.536,3.559,1251.714,30.0,35.239,37.057,40.679,43.911,45.3,46.268,mean_temp_rolling_mean,year,1889,month,11
46.293,47.5,4.271,1435.071,31.0,37.036,40.643,46.286,48.893,49.5,50.143,mean_temp_rolling_mean,year,1889,month,12
28.783,30.071,7.26,892.286,31.0,18.393,19.357,21.643,32.607,38.071,40.429,mean_temp_rolling_mean,year,1890,month,1
37.133,38.321,7.705,1039.714,28.0,24.464,26.079,30.196,42.964,45.329,47.368,mean_temp_rolling_mean,year,1890,month,2
35.988,37.5,11.864,1115.643,31.0,18.0,18.643,25.321,47.464,50.929,51.25,mean_temp_rolling_mean,year,1890,month,3
54.831,56.429,6.317,1644.929,30.0,41.607,43.286,53.161,58.821,60.414,62.371,mean_temp_rolling_mean,year,1890,month,4
62.597,61.214,3.954,1940.5,31.0,57.214,58.0,59.786,66.0,68.643,69.214,mean_temp_rolling_mean,year,1890,month,5
75.998,75.393,4.718,2279.929,30.0,69.107,69.821,72.411,79.768,83.214,83.254,mean_temp_rolling_mean,year,1890,month,6
80.493,80.429,2.722,2495.286,31.0,76.25,77.0,78.357,82.893,83.786,84.75,mean_temp_rolling_mean,year,1890,month,7
74.719,73.429,5.103,2316.286,31.0,67.679,68.214,70.964,79.321,81.786,83.071,mean_temp_rolling_mean,year,1890,month,8
64.964,63.25,5.979,1948.929,30.0,56.496,58.407,61.196,70.107,73.707,74.286,mean_temp_rolling_mean,year,1890,month,9
57.129,57.286,5.502,1771.0,31.0,49.5,50.643,52.25,61.607,64.0,64.786,mean_temp_rolling_mean,year,1890,month,10
46.664,47.036,2.913,1399.929,30.0,41.596,42.357,44.839,49.071,50.364,50.507,mean_temp_rolling_mean,year,1890,month,11
37.495,37.786,4.541,1162.357,31.0,29.679,33.0,34.607,40.5,43.143,44.179,mean_temp_rolling_mean,year,1890,month,12
34.171,34.5,3.708,1059.286,31.0,29.429,29.643,31.214,36.679,38.786,40.714,mean_temp_rolling_mean,year,1891,month,1
32.214,31.857,2.85,902.0,28.0,28.264,28.557,30.661,33.911,35.721,37.396,mean_temp_rolling_mean,year,1891,month,2
31.631,31.357,7.971,980.571,31.0,20.393,21.071,24.607,39.679,41.143,41.786,mean_temp_rolling_mean,year,1891,month,3
54.767,56.0,10.225,1643.0,30.0,39.954,40.329,43.196,65.357,65.929,66.046,mean_temp_rolling_mean,year,1891,month,4
60.717,60.786,2.497,1882.214,31.0,56.643,57.143,59.214,62.964,63.643,64.071,mean_temp_rolling_mean,year,1891,month,5
70.679,71.286,4.47,2120.357,30.0,63.746,64.171,67.232,73.75,77.079,77.614,mean_temp_rolling_mean,year,1891,month,6
72.452,72.643,1.724,2246.0,31.0,69.5,70.071,71.643,73.357,74.643,75.286,mean_temp_rolling_mean,year,1891,month,7
74.168,74.429,5.506,2299.214,31.0,64.036,65.857,71.464,78.964,79.786,79.964,mean_temp_rolling_mean,year,1891,month,8
71.607,70.75,5.092,2148.214,30.0,64.911,66.014,67.196,76.607,78.514,78.682,mean_temp_rolling_mean,year,1891,month,9
57.5,55.0,6.228,1782.5,31.0,49.393,50.5,53.643,61.214,66.286,70.25,mean_temp_rolling_mean,year,1891,month,10
41.964,38.679,9.16,1258.929,30.0,31.557,32.357,32.714,51.518,53.264,53.911,mean_temp_rolling_mean,year,1891,month,11
38.272,37.643,2.566,1186.429,31.0,35.357,35.429,36.071,39.714,41.357,43.107,mean_temp_rolling_mean,year,1891,month,12
25.535,24.357,10.271,791.571,31.0,13.536,13.571,15.429,35.75,38.571,40.464,mean_temp_rolling_mean,year,1892,month,1
37.66,37.857,4.061,1092.143,29.0,32.214,32.886,34.0,41.786,43.086,43.4,mean_temp_rolling_mean,year,1892,month,2
35.88,36.5,7.075,1112.286,31.0,24.214,24.786,30.464,40.75,43.0,46.321,mean_temp_rolling_mean,year,1892,month,3
51.821,51.107,5.132,1554.643,30.0,43.668,44.893,48.75,56.429,58.571,58.964,mean_temp_rolling_mean,year,1892,month,4
59.191,59.429,4.043,1834.929,31.0,53.107,53.786,56.464,62.5,63.857,65.5,mean_temp_rolling_mean,year,1892,month,5
